;key;value;function;total;size
6332;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";7472610736163745769746850063065743233;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
6333;143;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74726107361637457697468500630657431;"143{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74
6334;131;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""131""}";7472610736163745769746850063065743233;"131{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""131""}";74
6335;188;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""188""}";74726107361637457697468500630657431;"188{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""188""}";74
6336;41;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""41""}";7472610736163745769746850063065743233;"41{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""41""}";72
6337;74;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";74726107361637457697468500630657431;"74{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";72
6338;127;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";7472610736163745769746850063065743233;"127{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74
6339;22;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""22""}";74726107361637457697468500630657431;"22{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""22""}";72
6340;107;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""107""}";7472610736163745769746850063065743233;"107{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""107""}";74
6341;71;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""71""}";74726107361637457697468500630657431;"71{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""71""}";72
6342;156;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""156""}";7472610736163745769746850063065743233;"156{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""156""}";74
6343;127;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74726107361637457697468500630657431;"127{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74
6344;173;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""173""}";7472610736163745769746850063065743233;"173{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""173""}";74
6345;170;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74726107361637457697468500630657431;"170{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74
6346;88;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";7472610736163745769746850063065743233;"88{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";72
6347;151;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""151""}";74726107361637457697468500630657431;"151{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""151""}";74
6348;154;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";7472610736163745769746850063065743233;"154{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";74
6349;166;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""166""}";74726107361637457697468500630657431;"166{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""166""}";74
6350;170;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";7472610736163745769746850063065743233;"170{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74
6351;79;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""79""}";74726107361637457697468500630657431;"79{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""79""}";72
6352;52;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""52""}";7472610736163745769746850063065743233;"52{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""52""}";72
6353;154;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";74726107361637457697468500630657431;"154{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";74
6354;97;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";7472610736163745769746850063065743233;"97{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";72
6355;159;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""159""}";74726107361637457697468500630657431;"159{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""159""}";74
6356;21;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""21""}";7472610736163745769746850063065743233;"21{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""21""}";72
6357;165;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""165""}";74726107361637457697468500630657431;"165{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""165""}";74
6358;2;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""2""}";7472610736163745769746850063065743233;"2{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""2""}";70
6359;40;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""40""}";74726107361637457697468500630657431;"40{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""40""}";72
6360;198;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""198""}";7472610736163745769746850063065743233;"198{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""198""}";74
6361;72;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""72""}";74726107361637457697468500630657431;"72{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""72""}";72
6362;39;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";7472610736163745769746850063065743233;"39{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";72
6363;161;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";74726107361637457697468500630657431;"161{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";74
6364;36;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""36""}";7472610736163745769746850063065743233;"36{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""36""}";72
6365;107;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""107""}";74726107361637457697468500630657431;"107{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""107""}";74
6366;17;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""17""}";7472610736163745769746850063065743233;"17{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""17""}";72
6367;191;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""191""}";74726107361637457697468500630657431;"191{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""191""}";74
6368;162;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""162""}";7472610736163745769746850063065743233;"162{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""162""}";74
6369;18;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""18""}";74726107361637457697468500630657431;"18{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""18""}";72
6370;127;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";7472610736163745769746850063065743233;"127{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""127""}";74
6371;2;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""2""}";74726107361637457697468500630657431;"2{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""2""}";70
6372;140;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";7472610736163745769746850063065743233;"140{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";74
6373;20;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";74726107361637457697468500630657431;"20{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";72
6374;42;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";7472610736163745769746850063065743233;"42{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";72
6375;20;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";74726107361637457697468500630657431;"20{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";72
6376;85;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""85""}";7472610736163745769746850063065743233;"85{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""85""}";72
6377;134;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74726107361637457697468500630657431;"134{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74
6378;16;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""16""}";7472610736163745769746850063065743233;"16{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""16""}";72
6379;89;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""89""}";74726107361637457697468500630657431;"89{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""89""}";72
6380;142;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";7472610736163745769746850063065743233;"142{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74
6381;51;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""51""}";74726107361637457697468500630657431;"51{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""51""}";72
6382;10;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""10""}";7472610736163745769746850063065743233;"10{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""10""}";72
6383;22;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""22""}";74726107361637457697468500630657431;"22{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""22""}";72
6384;62;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""62""}";7472610736163745769746850063065743233;"62{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""62""}";72
6385;116;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""116""}";74726107361637457697468500630657431;"116{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""116""}";74
6386;94;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";7472610736163745769746850063065743233;"94{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";72
6387;85;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""85""}";74726107361637457697468500630657431;"85{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""85""}";72
6388;177;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";7472610736163745769746850063065743233;"177{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74
6389;118;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""118""}";74726107361637457697468500630657431;"118{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""118""}";74
6390;134;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";7472610736163745769746850063065743233;"134{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74
6391;74;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";74726107361637457697468500630657431;"74{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";72
6392;54;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""54""}";7472610736163745769746850063065743233;"54{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""54""}";72
6393;142;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74726107361637457697468500630657431;"142{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74
6394;99;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""99""}";7472610736163745769746850063065743233;"99{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""99""}";72
6395;192;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""192""}";74726107361637457697468500630657431;"192{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""192""}";74
6396;121;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""121""}";7472610736163745769746850063065743233;"121{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""121""}";74
6397;194;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";74726107361637457697468500630657431;"194{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";74
6398;42;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";7472610736163745769746850063065743233;"42{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";72
6399;119;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";74726107361637457697468500630657431;"119{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";74
6400;145;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""145""}";7472610736163745769746850063065743233;"145{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""145""}";74
6401;94;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";74726107361637457697468500630657431;"94{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";72
6402;78;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""78""}";7472610736163745769746850063065743233;"78{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""78""}";72
6403;59;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";74726107361637457697468500630657431;"59{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";72
6404;86;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""86""}";7472610736163745769746850063065743233;"86{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""86""}";72
6405;17;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""17""}";74726107361637457697468500630657431;"17{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""17""}";72
6406;130;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";7472610736163745769746850063065743233;"130{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74
6407;158;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";74726107361637457697468500630657431;"158{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";74
6408;42;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";7472610736163745769746850063065743233;"42{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";72
6409;99;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""99""}";74726107361637457697468500630657431;"99{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""99""}";72
6410;149;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";7472610736163745769746850063065743233;"149{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";74
6411;134;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74726107361637457697468500630657431;"134{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74
6412;122;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";7472610736163745769746850063065743233;"122{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";74
6413;186;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""186""}";74726107361637457697468500630657431;"186{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""186""}";74
6414;26;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";7472610736163745769746850063065743233;"26{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";72
6415;134;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74726107361637457697468500630657431;"134{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74
6416;95;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""95""}";7472610736163745769746850063065743233;"95{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""95""}";72
6417;179;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";74726107361637457697468500630657431;"179{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";74
6418;164;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";7472610736163745769746850063065743233;"164{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";74
6419;187;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";74726107361637457697468500630657431;"187{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";74
6420;66;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""66""}";7472610736163745769746850063065743233;"66{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""66""}";72
6421;53;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""53""}";74726107361637457697468500630657431;"53{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""53""}";72
