;chaincodename;key;value;function;total;size
986;micro;|DEMOASSET|185|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|185|pocket1|100000.0;31
987;micro;|DEMOASSET|121|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|121|pocket2|100000.0;31
987;micro;|DEMOASSET|121|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|121|pocket3|100000.0;31
988;micro;|DEMOASSET|37|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|37|pocket1|100000.0;30
989;micro;|DEMOASSET|9|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|9|pocket2|100000.0;29
989;micro;|DEMOASSET|9|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|9|pocket3|100000.0;29
990;micro;|DEMOASSET|99|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|99|pocket1|100000.0;30
991;micro;|DEMOASSET|60|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|60|pocket2|100000.0;30
991;micro;|DEMOASSET|60|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|60|pocket3|100000.0;30
992;micro;|DEMOASSET|75|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|75|pocket1|100000.0;30
993;micro;|DEMOASSET|47|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|47|pocket2|100000.0;30
993;micro;|DEMOASSET|47|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|47|pocket3|100000.0;30
994;micro;|DEMOASSET|123|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|123|pocket1|100000.0;31
995;micro;|DEMOASSET|145|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|145|pocket2|100000.0;31
995;micro;|DEMOASSET|145|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|145|pocket3|100000.0;31
996;micro;|DEMOASSET|42|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|42|pocket1|100000.0;30
997;micro;|DEMOASSET|157|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket2|100000.0;31
997;micro;|DEMOASSET|157|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket3|100000.0;31
998;micro;|DEMOASSET|166|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|166|pocket1|100000.0;31
999;micro;|DEMOASSET|131|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|131|pocket2|100000.0;31
999;micro;|DEMOASSET|131|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|131|pocket3|100000.0;31
1000;micro;|DEMOASSET|70|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|70|pocket1|100000.0;30
1001;micro;|DEMOASSET|170|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket2|100000.0;31
1001;micro;|DEMOASSET|170|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket3|100000.0;31
1002;micro;|DEMOASSET|57|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|57|pocket1|100000.0;30
1003;micro;|DEMOASSET|174|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|174|pocket2|100000.0;31
1003;micro;|DEMOASSET|174|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|174|pocket3|100000.0;31
1004;micro;|DEMOASSET|27|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|27|pocket1|100000.0;30
1005;micro;|DEMOASSET|2|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|2|pocket2|100000.0;29
1005;micro;|DEMOASSET|2|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|2|pocket3|100000.0;29
1006;micro;|DEMOASSET|95|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|95|pocket1|100000.0;30
1007;micro;|DEMOASSET|108|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|108|pocket2|100000.0;31
1007;micro;|DEMOASSET|108|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|108|pocket3|100000.0;31
1008;micro;|DEMOASSET|100|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|100|pocket1|100000.0;31
1009;micro;|DEMOASSET|31|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|31|pocket2|100000.0;30
1009;micro;|DEMOASSET|31|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|31|pocket3|100000.0;30
1010;micro;|DEMOASSET|5|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|5|pocket1|100000.0;29
1011;micro;|DEMOASSET|172|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|172|pocket2|100000.0;31
1011;micro;|DEMOASSET|172|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|172|pocket3|100000.0;31
1012;micro;|DEMOASSET|156|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|156|pocket1|100000.0;31
1013;micro;|DEMOASSET|4|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|4|pocket2|100000.0;29
1013;micro;|DEMOASSET|4|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|4|pocket3|100000.0;29
1014;micro;|DEMOASSET|38|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|38|pocket1|100000.0;30
1015;micro;|DEMOASSET|76|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|76|pocket2|100000.0;30
1015;micro;|DEMOASSET|76|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|76|pocket3|100000.0;30
1016;micro;|DEMOASSET|112|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|112|pocket1|100000.0;31
1017;micro;|DEMOASSET|123|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|123|pocket2|100000.0;31
1017;micro;|DEMOASSET|123|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|123|pocket3|100000.0;31
1018;micro;|DEMOASSET|156|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|156|pocket1|100000.0;31
1019;micro;|DEMOASSET|56|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|56|pocket2|100000.0;30
1019;micro;|DEMOASSET|56|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|56|pocket3|100000.0;30
1020;micro;|DEMOASSET|18|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|18|pocket1|100000.0;30
1021;micro;|DEMOASSET|168|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|168|pocket2|100000.0;31
1021;micro;|DEMOASSET|168|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|168|pocket3|100000.0;31
1022;micro;|DEMOASSET|31|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|31|pocket1|100000.0;30
1023;micro;|DEMOASSET|43|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|43|pocket2|100000.0;30
1023;micro;|DEMOASSET|43|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|43|pocket3|100000.0;30
1024;micro;|DEMOASSET|141|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|141|pocket1|100000.0;31
1025;micro;|DEMOASSET|183|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|183|pocket2|100000.0;31
1025;micro;|DEMOASSET|183|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|183|pocket3|100000.0;31
1026;micro;|DEMOASSET|178|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|178|pocket1|100000.0;31
1027;micro;|DEMOASSET|9|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|9|pocket2|100000.0;29
1027;micro;|DEMOASSET|9|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|9|pocket3|100000.0;29
1028;micro;|DEMOASSET|58|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|58|pocket1|100000.0;30
1029;micro;|DEMOASSET|77|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|77|pocket2|100000.0;30
1029;micro;|DEMOASSET|77|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|77|pocket3|100000.0;30
1030;micro;|DEMOASSET|126|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|126|pocket1|100000.0;31
1031;micro;|DEMOASSET|37|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|37|pocket2|100000.0;30
1031;micro;|DEMOASSET|37|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|37|pocket3|100000.0;30
1032;micro;|DEMOASSET|49|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|49|pocket1|100000.0;30
1033;micro;|DEMOASSET|171|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|171|pocket2|100000.0;31
1033;micro;|DEMOASSET|171|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|171|pocket3|100000.0;31
1034;micro;|DEMOASSET|65|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|65|pocket1|100000.0;30
1035;micro;|DEMOASSET|127|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|127|pocket2|100000.0;31
1035;micro;|DEMOASSET|127|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|127|pocket3|100000.0;31
1036;micro;|DEMOASSET|82|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|82|pocket1|100000.0;30
1037;micro;|DEMOASSET|39|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|39|pocket2|100000.0;30
1037;micro;|DEMOASSET|39|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|39|pocket3|100000.0;30
1038;micro;|DEMOASSET|2|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|2|pocket1|100000.0;29
1039;micro;|DEMOASSET|81|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|81|pocket2|100000.0;30
1039;micro;|DEMOASSET|81|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|81|pocket3|100000.0;30
1040;micro;|DEMOASSET|163|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|163|pocket1|100000.0;31
1041;micro;|DEMOASSET|157|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket2|100000.0;31
1041;micro;|DEMOASSET|157|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket3|100000.0;31
1042;micro;|DEMOASSET|29|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|29|pocket1|100000.0;30
1043;micro;|DEMOASSET|42|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|42|pocket2|100000.0;30
1043;micro;|DEMOASSET|42|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|42|pocket3|100000.0;30
1044;micro;|DEMOASSET|83|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|83|pocket1|100000.0;30
1045;micro;|DEMOASSET|146|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|146|pocket2|100000.0;31
1045;micro;|DEMOASSET|146|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|146|pocket3|100000.0;31
1046;micro;|DEMOASSET|43|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|43|pocket1|100000.0;30
1047;micro;|DEMOASSET|14|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|14|pocket2|100000.0;30
1047;micro;|DEMOASSET|14|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|14|pocket3|100000.0;30
1048;micro;|DEMOASSET|54|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|54|pocket1|100000.0;30
1049;micro;|DEMOASSET|65|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|65|pocket2|100000.0;30
1049;micro;|DEMOASSET|65|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|65|pocket3|100000.0;30
1050;micro;|DEMOASSET|127|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|127|pocket1|100000.0;31
1051;micro;|DEMOASSET|150|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|150|pocket2|100000.0;31
1051;micro;|DEMOASSET|150|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|150|pocket3|100000.0;31
1052;micro;|DEMOASSET|5|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|5|pocket1|100000.0;29
1053;micro;|DEMOASSET|136|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|136|pocket2|100000.0;31
1053;micro;|DEMOASSET|136|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|136|pocket3|100000.0;31
1054;micro;|DEMOASSET|53|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|53|pocket1|100000.0;30
1055;micro;|DEMOASSET|25|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|25|pocket2|100000.0;30
1055;micro;|DEMOASSET|25|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|25|pocket3|100000.0;30
1056;micro;|DEMOASSET|105|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|105|pocket1|100000.0;31
1057;micro;|DEMOASSET|198|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket2|100000.0;31
1057;micro;|DEMOASSET|198|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|198|pocket3|100000.0;31
1058;micro;|DEMOASSET|152|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|152|pocket1|100000.0;31
1059;micro;|DEMOASSET|40|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|40|pocket2|100000.0;30
1059;micro;|DEMOASSET|40|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|40|pocket3|100000.0;30
1060;micro;|DEMOASSET|38|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|38|pocket1|100000.0;30
1061;micro;|DEMOASSET|35|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|35|pocket2|100000.0;30
1061;micro;|DEMOASSET|35|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|35|pocket3|100000.0;30
1062;micro;|DEMOASSET|148|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|148|pocket1|100000.0;31
1063;micro;|DEMOASSET|160|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|160|pocket2|100000.0;31
1063;micro;|DEMOASSET|160|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|160|pocket3|100000.0;31
1064;micro;|DEMOASSET|42|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|42|pocket1|100000.0;30
1065;micro;|DEMOASSET|184|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|184|pocket2|100000.0;31
1065;micro;|DEMOASSET|184|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|184|pocket3|100000.0;31
1066;micro;|DEMOASSET|136|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|136|pocket1|100000.0;31
1067;micro;|DEMOASSET|44|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|44|pocket2|100000.0;30
1067;micro;|DEMOASSET|44|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|44|pocket3|100000.0;30
1068;micro;|DEMOASSET|36|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|36|pocket1|100000.0;30
1069;micro;|DEMOASSET|8|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|8|pocket2|100000.0;29
1069;micro;|DEMOASSET|8|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|8|pocket3|100000.0;29
1070;micro;|DEMOASSET|60|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|60|pocket1|100000.0;30
1071;micro;|DEMOASSET|61|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|61|pocket2|100000.0;30
1071;micro;|DEMOASSET|61|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|61|pocket3|100000.0;30
1072;micro;|DEMOASSET|39|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|39|pocket1|100000.0;30
1073;micro;|DEMOASSET|71|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|71|pocket2|100000.0;30
1073;micro;|DEMOASSET|71|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|71|pocket3|100000.0;30
1074;micro;|DEMOASSET|26|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|26|pocket1|100000.0;30
1075;micro;|DEMOASSET|81|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|81|pocket2|100000.0;30
1075;micro;|DEMOASSET|81|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|81|pocket3|100000.0;30
1076;micro;|DEMOASSET|112|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|112|pocket1|100000.0;31
1077;micro;|DEMOASSET|170|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket2|100000.0;31
1077;micro;|DEMOASSET|170|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket3|100000.0;31
1078;micro;|DEMOASSET|117|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|117|pocket1|100000.0;31
1079;micro;|DEMOASSET|1|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|1|pocket2|100000.0;29
1079;micro;|DEMOASSET|1|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|1|pocket3|100000.0;29
1080;micro;|DEMOASSET|25|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|25|pocket1|100000.0;30
1081;micro;|DEMOASSET|90|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|90|pocket2|100000.0;30
1081;micro;|DEMOASSET|90|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|90|pocket3|100000.0;30
1082;micro;|DEMOASSET|124|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|124|pocket1|100000.0;31
1083;micro;|DEMOASSET|47|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|47|pocket2|100000.0;30
1083;micro;|DEMOASSET|47|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|47|pocket3|100000.0;30
1084;micro;|DEMOASSET|21|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|21|pocket1|100000.0;30
1085;micro;|DEMOASSET|70|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|70|pocket2|100000.0;30
1085;micro;|DEMOASSET|70|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|70|pocket3|100000.0;30
1086;micro;|DEMOASSET|74|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|74|pocket1|100000.0;30
1087;micro;|DEMOASSET|136|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|136|pocket2|100000.0;31
1087;micro;|DEMOASSET|136|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|136|pocket3|100000.0;31
1088;micro;|DEMOASSET|126|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|126|pocket1|100000.0;31
1089;micro;|DEMOASSET|179|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|179|pocket2|100000.0;31
1089;micro;|DEMOASSET|179|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|179|pocket3|100000.0;31
1090;micro;|DEMOASSET|174|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|174|pocket1|100000.0;31
1091;micro;|DEMOASSET|138|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|138|pocket2|100000.0;31
1091;micro;|DEMOASSET|138|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|138|pocket3|100000.0;31
1092;micro;|DEMOASSET|197|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|197|pocket1|100000.0;31
1093;micro;|DEMOASSET|170|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket2|100000.0;31
1093;micro;|DEMOASSET|170|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket3|100000.0;31
1094;micro;|DEMOASSET|129|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|129|pocket1|100000.0;31
1095;micro;|DEMOASSET|146|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|146|pocket2|100000.0;31
1095;micro;|DEMOASSET|146|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|146|pocket3|100000.0;31
1096;micro;|DEMOASSET|22|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|22|pocket1|100000.0;30
1097;micro;|DEMOASSET|17|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|17|pocket2|100000.0;30
1097;micro;|DEMOASSET|17|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|17|pocket3|100000.0;30
1098;micro;|DEMOASSET|52|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|52|pocket1|100000.0;30
1099;micro;|DEMOASSET|69|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|69|pocket2|100000.0;30
1099;micro;|DEMOASSET|69|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|69|pocket3|100000.0;30
1100;micro;|DEMOASSET|16|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|16|pocket1|100000.0;30
1101;micro;|DEMOASSET|73|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|73|pocket2|100000.0;30
1101;micro;|DEMOASSET|73|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|73|pocket3|100000.0;30
1102;micro;|DEMOASSET|180|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|180|pocket1|100000.0;31
