;chaincodename;key;value;function;total;size
2911;micro-aff;|DEMOASSET|343|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|343|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2912;micro-aff;|DEMOASSET|314|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|314|pocket1|100000.0;31
2913;micro-aff;|DEMOASSET|211|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|211|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2914;micro-aff;|DEMOASSET|236|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|236|pocket1|100000.0;31
2915;micro-aff;|DEMOASSET|294|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|294|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2916;micro-aff;|DEMOASSET|390|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|390|pocket1|100000.0;31
2917;micro-aff;|DEMOASSET|245|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|245|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2918;micro-aff;|DEMOASSET|297|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|297|pocket1|100000.0;31
2919;micro-aff;|DEMOASSET|261|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|261|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2920;micro-aff;|DEMOASSET|306|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|306|pocket1|100000.0;31
2921;micro-aff;|DEMOASSET|247|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|247|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2922;micro-aff;|DEMOASSET|358|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|358|pocket1|100000.0;31
2923;micro-aff;|DEMOASSET|301|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|301|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2924;micro-aff;|DEMOASSET|309|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|309|pocket1|100000.0;31
2925;micro-aff;|DEMOASSET|391|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|391|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2926;micro-aff;|DEMOASSET|241|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|241|pocket1|100000.0;31
2927;micro-aff;|DEMOASSET|365|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|365|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2928;micro-aff;|DEMOASSET|377|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|377|pocket1|100000.0;31
2929;micro-aff;|DEMOASSET|289|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|289|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2930;micro-aff;|DEMOASSET|359|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|359|pocket1|100000.0;31
2931;micro-aff;|DEMOASSET|296|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|296|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2932;micro-aff;|DEMOASSET|306|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|306|pocket1|100000.0;31
2933;micro-aff;|DEMOASSET|275|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|275|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2934;micro-aff;|DEMOASSET|202|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|202|pocket1|100000.0;31
2935;micro-aff;|DEMOASSET|334|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|334|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2936;micro-aff;|DEMOASSET|302|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|302|pocket1|100000.0;31
2937;micro-aff;|DEMOASSET|350|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|350|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2938;micro-aff;|DEMOASSET|249|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|249|pocket1|100000.0;31
2939;micro-aff;|DEMOASSET|342|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|342|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2940;micro-aff;|DEMOASSET|295|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|295|pocket1|100000.0;31
2941;micro-aff;|DEMOASSET|375|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|375|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2942;micro-aff;|DEMOASSET|294|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|294|pocket1|100000.0;31
2943;micro-aff;|DEMOASSET|383|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|383|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2944;micro-aff;|DEMOASSET|261|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|261|pocket1|100000.0;31
2945;micro-aff;|DEMOASSET|290|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|290|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2946;micro-aff;|DEMOASSET|256|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|256|pocket1|100000.0;31
2947;micro-aff;|DEMOASSET|309|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|309|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2948;micro-aff;|DEMOASSET|264|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|264|pocket1|100000.0;31
2949;micro-aff;|DEMOASSET|203|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|203|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2950;micro-aff;|DEMOASSET|322|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|322|pocket1|100000.0;31
2951;micro-aff;|DEMOASSET|272|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|272|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2952;micro-aff;|DEMOASSET|284|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|284|pocket1|100000.0;31
2953;micro-aff;|DEMOASSET|235|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|235|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2954;micro-aff;|DEMOASSET|383|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|383|pocket1|100000.0;31
2955;micro-aff;|DEMOASSET|312|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|312|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2956;micro-aff;|DEMOASSET|209|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|209|pocket1|100000.0;31
2957;micro-aff;|DEMOASSET|214|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|214|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2958;micro-aff;|DEMOASSET|273|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|273|pocket1|100000.0;31
2959;micro-aff;|DEMOASSET|384|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|384|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2960;micro-aff;|DEMOASSET|337|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|337|pocket1|100000.0;31
2961;micro-aff;|DEMOASSET|321|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|321|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2962;micro-aff;|DEMOASSET|222|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|222|pocket1|100000.0;31
2963;micro-aff;|DEMOASSET|335|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|335|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2964;micro-aff;|DEMOASSET|364|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|364|pocket1|100000.0;31
2965;micro-aff;|DEMOASSET|286|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|286|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2966;micro-aff;|DEMOASSET|369|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|369|pocket1|100000.0;31
2967;micro-aff;|DEMOASSET|295|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|295|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2968;micro-aff;|DEMOASSET|374|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|374|pocket1|100000.0;31
2969;micro-aff;|DEMOASSET|368|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|368|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2970;micro-aff;|DEMOASSET|310|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|310|pocket1|100000.0;31
2971;micro-aff;|DEMOASSET|368|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|368|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2972;micro-aff;|DEMOASSET|325|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|325|pocket1|100000.0;31
2973;micro-aff;|DEMOASSET|377|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|377|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2974;micro-aff;|DEMOASSET|314|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|314|pocket1|100000.0;31
2975;micro-aff;|DEMOASSET|227|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|227|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2976;micro-aff;|DEMOASSET|243|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|243|pocket1|100000.0;31
2977;micro-aff;|DEMOASSET|248|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|248|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2978;micro-aff;|DEMOASSET|225|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|225|pocket1|100000.0;31
2979;micro-aff;|DEMOASSET|250|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|250|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2980;micro-aff;|DEMOASSET|372|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|372|pocket1|100000.0;31
2981;micro-aff;|DEMOASSET|285|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|285|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2982;micro-aff;|DEMOASSET|325|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|325|pocket1|100000.0;31
2983;micro-aff;|DEMOASSET|345|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|345|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2984;micro-aff;|DEMOASSET|200|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|200|pocket1|100000.0;31
2985;micro-aff;|DEMOASSET|386|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|386|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2986;micro-aff;|DEMOASSET|207|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|207|pocket1|100000.0;31
2987;micro-aff;|DEMOASSET|370|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|370|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2988;micro-aff;|DEMOASSET|371|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|371|pocket1|100000.0;31
2989;micro-aff;|DEMOASSET|335|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|335|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2990;micro-aff;|DEMOASSET|330|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|330|pocket1|100000.0;31
2991;micro-aff;|DEMOASSET|312|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|312|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2992;micro-aff;|DEMOASSET|373|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|373|pocket1|100000.0;31
2993;micro-aff;|DEMOASSET|308|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|308|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2994;micro-aff;|DEMOASSET|258|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|258|pocket1|100000.0;31
2995;micro-aff;|DEMOASSET|215|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|215|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2996;micro-aff;|DEMOASSET|341|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|341|pocket1|100000.0;31
2997;micro-aff;|DEMOASSET|208|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|208|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
2998;micro-aff;|DEMOASSET|325|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|325|pocket1|100000.0;31
2999;micro-aff;|DEMOASSET|214|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|214|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3000;micro-aff;|DEMOASSET|394|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|394|pocket1|100000.0;31
3001;micro-aff;|DEMOASSET|273|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|273|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3002;micro-aff;|DEMOASSET|239|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|239|pocket1|100000.0;31
3003;micro-aff;|DEMOASSET|217|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|217|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3004;micro-aff;|DEMOASSET|223|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|223|pocket1|100000.0;31
3005;micro-aff;|DEMOASSET|271|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|271|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3006;micro-aff;|DEMOASSET|371|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|371|pocket1|100000.0;31
3007;micro-aff;|DEMOASSET|255|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|255|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3008;micro-aff;|DEMOASSET|390|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|390|pocket1|100000.0;31
3009;micro-aff;|DEMOASSET|373|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|373|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3010;micro-aff;|DEMOASSET|251|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|251|pocket1|100000.0;31
3011;micro-aff;|DEMOASSET|344|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|344|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3012;micro-aff;|DEMOASSET|386|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|386|pocket1|100000.0;31
3013;micro-aff;|DEMOASSET|324|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|324|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3014;micro-aff;|DEMOASSET|344|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|344|pocket1|100000.0;31
3015;micro-aff;|DEMOASSET|301|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|301|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3016;micro-aff;|DEMOASSET|387|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|387|pocket1|100000.0;31
3017;micro-aff;|DEMOASSET|338|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|338|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3018;micro-aff;|DEMOASSET|220|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|220|pocket1|100000.0;31
3019;micro-aff;|DEMOASSET|202|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|202|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3020;micro-aff;|DEMOASSET|368|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|368|pocket1|100000.0;31
3021;micro-aff;|DEMOASSET|348|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|348|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3022;micro-aff;|DEMOASSET|307|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|307|pocket1|100000.0;31
3023;micro-aff;|DEMOASSET|355|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|355|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3024;micro-aff;|DEMOASSET|323|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|323|pocket1|100000.0;31
3025;micro-aff;|DEMOASSET|326|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|326|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3026;micro-aff;|DEMOASSET|318|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|318|pocket1|100000.0;31
3027;micro-aff;|DEMOASSET|244|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|244|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3028;micro-aff;|DEMOASSET|249|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|249|pocket1|100000.0;31
3029;micro-aff;|DEMOASSET|348|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|348|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3030;micro-aff;|DEMOASSET|370|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|370|pocket1|100000.0;31
3031;micro-aff;|DEMOASSET|237|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|237|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
3032;micro-aff;|DEMOASSET|351|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|351|pocket1|100000.0;31
3033;micro-aff;|DEMOASSET|381|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|381|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
